4.7124,0.46365
4.7298,0.38668
4.7473,0.44722
4.7647,0.37308
4.7822,0.36043
4.7997,0.3346
4.8171,0.37882
4.8346,0.29639
4.852,0.3737
4.8695,0.28277
4.8869,0.28522
4.9044,0.31566
4.9218,0.25102
4.9393,0.27938
4.9567,0.29185
4.9742,0.30457
4.9916,0.27689
5.0091,0.27124
5.0265,0.22959
5.044,0.20591
5.0615,0.22791
5.0789,0.19136
5.0964,0.24847
5.1138,0.22484
5.1313,0.23507
5.1487,0.22781
5.1662,0.19027
5.1836,0.16963
5.2011,0.20347
5.2185,0.22956
5.236,0.20374
5.2534,0.20602
5.2709,0.18998
5.2883,0.1754
5.3058,0.18805
5.3233,0.15908
5.3407,0.1933
5.3582,0.11001
5.3756,0.19819
5.3931,0.10781
5.4105,0.15058
5.428,0.13367
5.4454,0.10153
5.4629,0.16165
5.4803,0.14843
5.4978,0.16353
5.5152,0.13979
5.5327,0.16267
5.5501,0.13725
5.5676,0.17265
5.5851,0.16373
5.6025,0.12547
5.62,0.1524
5.6374,0.11912
5.6549,0.15369
5.6723,0.1013
5.6898,0.16605
5.7072,0.094434
5.7247,0.072584
5.7421,0.13999
5.7596,0.14703
5.777,0.15526
5.7945,0.09424
5.8119,0.1415
5.8294,0.11383
5.8469,0.10546
5.8643,0.14077
5.8818,0.15329
5.8992,0.064219
5.9167,0.1274
5.9341,0.078967
5.9516,0.094937
5.969,0.081193
5.9865,0.13765
6.0039,0.15361
6.0214,0.11827
6.0388,0.12333
6.0563,0.14599
6.0737,0.12094
6.0912,0.10858
6.1087,0.089359
6.1261,0.1147
6.1436,0.087078
6.161,0.091351
6.1785,0.087243
6.1959,0.097154
6.2134,0.10056
6.2308,0.14156
6.2483,0.070424
6.2657,0.083723
6.2832,0.10748
